# ra, dec
174.385944, 29.293045
174.385956, 16.037926
174.389938, 27.355665
174.391259, 21.428045
174.391570, 24.445993
174.391634, 24.796495
174.393638, 17.036871
174.398748, 24.844822
174.400045, 19.723431
174.401522, 28.144136
174.402927, 21.968327
174.403724, 32.658306
174.405105, 30.564863
174.406779, 27.817154
174.407426, 11.867849
174.407466, 24.278967
174.410812, 29.800709
174.412094, 30.304213
174.412176, 20.684801
174.412760, 19.322224
174.414697, 27.607719
174.418507, 28.827723
174.424310, 11.591990
174.433772, 20.847731
174.435683, 24.115314
174.435835, 30.170162
174.437485, 14.926601
174.438141, 28.971090
174.438350, 22.171616
174.441787, 17.842739
174.441796, 26.907343
174.442379, 24.151002
174.445271, 28.653496
174.446213, 32.469227
174.446686, 19.936014
174.447633, 18.726355
174.451107, 14.548439
174.451294, 23.178848
174.451523, 31.238344
174.451993, 12.340557
174.455910, 22.059551
174.456406, 23.079659
174.459456, 24.583809
174.460060, 23.804619
174.463123, 15.984808
174.463660, 28.165739
174.464276, 18.867736
174.465718, 25.853228
174.465744, 31.660885
174.468745, 19.365807
174.471021, 13.531805
174.471115, 31.387627
174.471764, 28.343365
174.473901, 18.678523
174.474392, 20.318188
174.476779, 27.478148
174.477744, 24.593367
174.479364, 26.129341
174.484403, 13.650295
174.484995, 19.670889
174.485517, 31.976076
174.486832, 14.875872
174.487063, 21.879381
174.490080, 23.372286
174.490733, 29.795105
174.491231, 24.515299
174.491294, 31.635494
174.491619, 32.044868
174.491745, 15.967204
174.493677, 29.945789
174.495138, 21.516022
174.495782, 20.585743
174.496687, 20.092396
174.501223, 23.598597
174.503195, 31.020258
174.505830, 27.104958
174.506550, 14.861942
174.508662, 24.442287
174.509997, 25.407009
174.511973, 18.571001
174.513935, 26.310333
174.521840, 13.059059
174.521843, 25.423254
174.522079, 15.466475
174.522157, 14.591092
174.525351, 22.576674
174.526511, 31.037638
174.528330, 26.016417
174.529099, 25.109118
174.529495, 30.739811
174.530326, 24.225153
174.531010, 23.335688
174.531835, 22.885162
174.532684, 27.489386
174.537198, 32.745210
174.537318, 25.173931
174.538337, 23.053530
174.540958, 14.295728
174.544483, 20.159164
174.546711, 22.561283
174.548542, 24.348030
174.549241, 12.361962
174.552813, 22.091097
174.555479, 25.283962
174.555938, 24.807110
174.557668, 29.148671
174.559509, 30.978228
174.560352, 15.729114
174.562666, 19.110872
174.564004, 30.260882
174.564074, 20.962099
174.565615, 15.332098
174.565911, 20.430298
174.570366, 32.134128
174.572249, 14.972694
174.573135, 29.308252
174.575775, 14.491655
174.575840, 29.390736
174.576000, 28.260202
174.577074, 25.493719
174.580419, 32.298573
174.582779, 16.589054
174.584011, 20.377792
174.584473, 20.560276
174.586894, 28.869051
174.591668, 12.654901
174.595089, 24.611860
174.596061, 30.222092
174.597168, 32.932556
174.598297, 32.653263
174.598457, 24.515356
174.598795, 25.375811
174.599750, 15.682795
174.599971, 13.661476
174.600407, 16.443426
174.600443, 27.885372
174.600812, 13.539832
174.605112, 14.042734
174.605713, 22.515472
174.606471, 29.210440
174.606898, 27.474096
174.610305, 14.147394
174.610480, 25.721304
174.611094, 17.556850
174.612204, 24.083275
174.614190, 19.888952
174.614861, 27.730478
174.617569, 20.305803
174.618432, 12.741388
174.620141, 20.268048
174.620823, 20.379799
174.621069, 20.819599
174.621330, 24.551531
174.622015, 31.142426
174.623872, 14.764799
174.624281, 29.302839
174.624826, 31.371466
174.624947, 23.116772
174.629074, 32.222462
174.629088, 21.535622
174.630400, 27.231060
174.630829, 15.204254
174.630961, 28.073275
174.631010, 27.412691
174.632126, 31.716248
174.633620, 31.804098
174.633958, 13.501957
174.634270, 12.197131
174.635167, 32.406939
174.636595, 14.769976
174.637775, 29.214674
174.637940, 21.974377
174.638787, 12.881845
174.645013, 16.137798
174.646477, 12.473691
174.651970, 29.177118
174.652903, 24.020210
174.653225, 15.875877
174.655470, 29.133106
174.656832, 11.650854
174.657600, 20.550919
174.658112, 32.243229
174.658628, 16.133804
174.659605, 18.188135
174.660658, 21.050362
174.661014, 31.761328
174.663297, 22.016212
174.663981, 25.903309
174.665122, 17.926504
174.666757, 26.929129
174.666774, 28.120359
174.666788, 12.338116
174.667134, 30.768816
174.667782, 32.541938
174.669205, 32.274673
174.669462, 29.342808
174.670253, 30.195456
174.672362, 14.728976
174.675360, 26.741417
174.675612, 24.607351
174.677005, 28.114958
174.677044, 25.397346
174.677387, 11.850374
174.678129, 27.541688
174.678876, 31.477762
174.680268, 22.650885
174.681925, 28.267397
174.683520, 24.457687
174.684180, 28.961550
174.685211, 28.694811
174.686207, 30.065100
174.687170, 32.865681
174.687658, 32.075268
174.687974, 16.243900
174.688414, 30.825506
174.689471, 17.943806
174.690460, 22.203588
174.693086, 24.579529
174.693735, 15.051351
174.694092, 13.858113
174.695128, 16.957552
174.698917, 28.193739
174.699590, 31.814684
174.699730, 26.263689
174.701316, 12.807092
174.703558, 24.664187
174.703751, 12.833072
174.705162, 20.295118
174.707405, 25.940829
174.708591, 19.698048
174.708798, 20.982275
174.709353, 22.559437
174.709423, 11.552769
174.715420, 27.810032
174.716394, 27.022503
174.717560, 21.985811
174.719188, 29.314882
174.719685, 22.116180
174.722293, 23.127677
174.722556, 32.925381
174.723836, 27.868744
174.724811, 21.230062
174.725266, 11.758638
174.734375, 11.558469
174.735505, 12.038940
174.736681, 29.005246
174.739731, 30.379038
174.740170, 25.118589
174.741631, 31.974461
174.741656, 18.987511
174.743388, 12.396173
174.743697, 21.344322
174.744631, 28.551424
174.747621, 14.626076
174.747782, 21.582342
174.748598, 24.504049
174.749666, 27.865986
174.749734, 17.508930
174.751687, 20.405525
174.754953, 21.999952
174.756390, 23.325289
174.758921, 15.435077
174.761672, 15.997486
174.761727, 23.171328
174.762845, 22.548811
174.763172, 26.563030
174.763748, 15.235369
174.764995, 16.331045
174.766251, 30.942509
174.766555, 15.474702
174.766917, 27.190248
174.769433, 16.235763
174.769867, 24.953354
174.770527, 16.938007
174.770613, 24.345280
174.770617, 12.518942
174.771841, 26.916773
174.771981, 24.714872
174.774958, 25.709549
174.776744, 24.234955
174.777484, 26.676762
174.779009, 11.634571
174.781275, 22.767181
174.782207, 30.324074
174.784425, 12.556254
174.785068, 28.135523
174.786335, 29.080149
174.786586, 20.791845
174.786783, 12.115574
174.787652, 11.860961
174.788908, 29.239536
174.790408, 17.874954
174.791079, 16.282338
174.791800, 14.456411
174.792053, 29.195962
174.792675, 31.172930
174.795437, 31.522804
174.797091, 27.817797
174.798629, 27.659496
174.800192, 14.663324
174.800823, 23.578323
174.801147, 21.407646
174.802228, 24.271840
174.805405, 22.815619
174.807400, 20.243106
174.808307, 32.634792
174.809597, 29.201662
174.810565, 29.970018
174.811790, 29.745579
174.812199, 28.260887
174.813798, 26.196669
174.815268, 22.213516
174.815282, 24.815823
174.816752, 16.260461
174.817351, 19.588478
174.818300, 26.291479
174.818644, 25.736853
174.819421, 28.900702
174.819621, 20.095247
174.822373, 24.184206
174.822678, 32.172394
174.824056, 22.935443
174.825455, 21.977503
174.825610, 31.717353
174.825622, 14.670763
174.827421, 23.949461
174.828457, 15.574799
174.830032, 11.968609
174.830699, 30.189014
174.831650, 19.876928
174.832221, 24.567926
174.833475, 17.654060
174.834009, 12.486383
174.834203, 21.878675
174.836461, 14.098999
174.840179, 17.190462
174.840522, 24.528156
174.840914, 15.822241
174.846349, 20.836782
174.846533, 32.812080
174.847493, 22.496855
174.847811, 26.275146
174.848386, 18.441837
174.850120, 21.492317
174.850574, 23.111502
174.850835, 22.177105
174.852234, 15.769108
174.853948, 14.207202
174.854113, 24.432690
174.855279, 18.905085
174.855751, 24.227823
174.856284, 12.222409
174.857456, 25.846226
174.857844, 17.917731
174.858566, 30.273668
174.858699, 28.559086
174.859286, 14.275382
174.862645, 28.181066
174.864578, 32.137180
174.864715, 14.594728
174.865202, 32.907917
174.867010, 12.696058
174.867552, 25.090638
174.868180, 12.813633
174.869538, 22.237066
174.872477, 18.451042
174.873953, 11.811488
174.875512, 24.207348
174.879785, 31.605871
174.880395, 28.246152
174.881153, 21.969194
174.881764, 17.096579
174.883033, 25.002436
174.884549, 27.780840
174.884878, 14.398767
174.885292, 22.559649
174.885488, 20.393749
174.886710, 26.971558
174.886742, 32.335818
174.888008, 26.222198
174.889819, 19.318268
174.891100, 25.968363
174.891271, 27.960749
174.891565, 27.368271
174.892855, 25.660334
174.893402, 25.164925
174.893766, 20.795185
174.894509, 15.666180
174.896286, 30.094309
174.897547, 15.293427
174.898224, 32.131992
174.898561, 14.779828
174.898960, 25.242828
174.899443, 28.876717
174.900928, 14.704199
174.901030, 13.904908
174.904749, 15.421362
174.904832, 22.825451
174.905113, 17.301849
174.908917, 11.638815
174.909652, 14.684784
174.909882, 20.501513
174.911403, 13.669480
174.916885, 30.524446
174.918571, 30.196672
174.921949, 24.754038
174.922419, 24.725779
174.923205, 16.799126
174.924445, 20.572330
174.925763, 27.904831
174.931497, 24.630619
174.931766, 30.653233
174.933383, 20.700638
174.933982, 23.745290
174.934191, 12.708506
174.936016, 12.243355
174.937598, 16.817845
174.938675, 21.260677
174.942325, 30.094431
174.942529, 28.465336
174.949051, 12.519715
174.950073, 30.597994
174.950787, 21.850562
174.951228, 19.557417
174.953400, 18.194736
174.954850, 12.733581
174.955882, 25.016377
174.959321, 11.707877
174.963296, 19.303576
174.964241, 27.192642
174.965862, 26.411996
174.965863, 25.312410
174.967282, 17.690466
174.968946, 16.935125
174.969025, 19.983173
174.970198, 13.474310
174.971848, 32.624359
174.972252, 28.997681
174.972676, 11.861018
174.972865, 17.140097
174.972932, 29.537308
174.974505, 23.064697
174.975540, 31.377502
174.977402, 27.902746
174.978976, 25.119030
174.980912, 20.216682
174.980941, 24.922392
174.981152, 30.334044
174.983230, 13.453718
174.984961, 19.156881
174.986672, 14.784353
174.987738, 27.124933
174.989210, 23.638597
174.989243, 32.468487
174.990890, 24.535521
174.992401, 19.258886
174.993706, 31.126488
174.994064, 30.821562
174.995095, 21.312321
174.995586, 21.887909
174.996703, 22.325268
174.996749, 20.237329
175.000454, 28.767605
175.002810, 30.185600
175.003138, 21.978024
175.003595, 17.924444
175.009003, 25.930996
175.009663, 27.300959
175.010544, 31.687126
175.011396, 18.302820
175.013123, 22.563347
175.013492, 20.028830
175.013876, 20.359926
175.014537, 24.914186
175.016682, 22.366255
175.017155, 20.666025
175.019985, 12.715061
175.021715, 22.495462
175.023041, 18.979485
175.027598, 24.259962
175.027701, 19.288115
175.028111, 27.905523
175.030505, 23.063629
175.030646, 23.425300
175.032061, 13.369374
175.032400, 29.973505
175.033793, 21.799328
175.035970, 32.770802
175.038633, 22.509562
175.039317, 21.336891
175.039745, 18.323886
175.043775, 14.200457
175.043846, 23.660082
175.044360, 13.505284
175.045979, 12.522207
175.045997, 14.295588
175.046454, 23.155625
175.049653, 31.243795
175.050586, 24.370253
175.051328, 26.687283
175.051956, 29.156008
175.053885, 31.753378
175.057094, 13.820067
175.059069, 26.276205
175.059333, 26.595276
175.059511, 15.534945
175.059594, 11.514439
175.060959, 14.036098
175.062881, 16.162809
175.063034, 15.729436
175.063363, 15.075202
175.065358, 30.115088
175.066005, 20.553551
175.066591, 15.991379
175.066971, 29.408697
175.068487, 12.677377
175.068995, 21.286778
175.071970, 12.700034
175.072181, 12.694154
175.073645, 29.093336
175.075594, 17.891786
175.075663, 25.148237
175.076764, 28.686220
175.078800, 16.416965
175.079129, 27.163219
175.079899, 28.557884
175.080839, 23.232349
175.082286, 20.981519
175.082413, 23.306086
175.082646, 13.337889
175.083843, 21.790087
175.083923, 15.306656
175.085930, 27.161625
175.087029, 27.433611
175.088650, 23.182215
175.089039, 16.435978
175.091059, 17.129143
175.091097, 13.600504
175.091782, 30.720974
175.091864, 20.757479
175.092062, 13.411634
175.093527, 28.725018
175.095413, 30.596483
175.096173, 25.722410
175.097513, 30.280978
175.098590, 26.350590
175.100132, 23.284128
175.103446, 23.426575
175.105937, 17.441093
175.106452, 18.772477
175.106858, 27.442064
175.108458, 31.117929
175.111562, 24.752283
175.113052, 13.542009
175.114694, 24.314953
175.116043, 30.795994
175.116264, 17.029069
175.116421, 27.823275
175.119614, 11.525470
175.119771, 20.949192
175.120991, 20.333263
175.121417, 15.570891
175.126569, 26.455151
175.128063, 29.369781
175.129113, 27.471769
175.129343, 24.349251
175.134017, 12.104835
175.134368, 14.824292
175.134551, 32.473896
175.134675, 30.990377
175.135198, 24.720478
175.137279, 31.690865
175.138174, 29.306618
175.139513, 15.117141
175.140349, 31.848207
175.140957, 18.562014
175.143985, 12.396201
175.145260, 17.314449
175.149380, 18.232321
175.151145, 29.585399
175.152255, 15.939530
175.153279, 15.576816
175.153774, 20.593376
175.154785, 29.336628
175.154916, 27.463655
175.155993, 30.401405
175.156509, 26.604773
175.160101, 18.018238
175.161406, 27.097773
175.162859, 32.331257
175.163084, 29.715874
175.163422, 30.605762
175.163487, 19.324707
175.163711, 21.146970
175.166257, 26.631260
175.166371, 24.213911
175.168589, 21.753428
175.169298, 32.995689
175.169616, 18.678274
175.172630, 24.468485
175.172751, 29.287928
175.172820, 12.749877
175.176633, 25.597750
175.178467, 19.089563
175.178623, 19.964388
175.178953, 23.400059
175.179643, 22.741537
175.181110, 17.203632
175.184038, 31.308697
175.185899, 25.785486
175.185910, 26.175550
175.187729, 31.804279
175.188127, 16.677540
175.188713, 27.061903
175.190237, 29.393082
175.190864, 24.085024
175.190885, 15.107210
175.190979, 22.292418
175.191494, 32.440552
175.191917, 11.613775
175.192775, 17.235704
175.194632, 17.374496
175.194838, 32.831520
175.195657, 18.852124
175.196020, 29.591629
175.197812, 30.833633
175.198050, 25.975513
175.198136, 19.110706
175.198709, 25.689507
175.199849, 28.739714
175.200256, 28.928310
175.200424, 12.668223
175.200881, 31.073462
175.203402, 23.344934
175.209421, 17.867052
175.209532, 28.205868
175.209657, 21.003082
175.211087, 16.432985
175.213333, 30.412230
175.216725, 28.813696
175.217895, 24.075377
175.218152, 18.707378
175.221405, 25.429593
175.221437, 27.537514
175.222470, 13.907421
175.226085, 19.187969
175.227335, 26.726412
175.228222, 14.306521
175.230776, 15.734396
175.231371, 23.365094
175.232692, 32.392815
175.233028, 14.008439
175.233218, 28.906301
175.233334, 20.861633
175.234709, 16.589771
175.235259, 23.255280
175.236014, 22.153316
175.237642, 28.543957
175.237971, 27.178165
175.241589, 12.156099
175.242431, 30.419115
175.245614, 14.001436
175.245897, 21.840233
175.247581, 27.500885
175.248131, 14.941853
175.248156, 19.500105
175.249460, 27.341974
175.251361, 20.572371
175.252640, 31.733259
175.253288, 16.918201
175.255033, 31.438576
175.255401, 14.323804
175.255510, 17.410360
175.256117, 28.754843
175.256411, 28.986835
175.258282, 29.476034
175.258890, 15.913767
175.259985, 12.008697
175.260380, 26.499800
175.260727, 17.190802
175.260835, 28.711142
175.262838, 12.595617
175.263301, 15.432824
175.263615, 29.931602
175.267785, 29.776461
175.271898, 20.645950
175.273191, 25.884974
175.273398, 25.578745
175.274253, 13.923543
175.274890, 20.793913
175.276141, 25.664392
175.277844, 25.769963
175.280090, 17.490829
175.281390, 22.180744
175.281618, 27.919327
175.281723, 21.953112
175.282442, 29.566031
175.282625, 26.801453
175.283149, 24.409561
175.283208, 24.349763
175.284503, 31.207636
175.286104, 14.970397
175.286466, 27.757610
175.291186, 28.990862
175.292101, 21.807446
175.296469, 30.078329
175.297486, 27.812784
175.301420, 22.015135
175.303251, 18.941001
175.304979, 18.025883
175.305004, 21.657698
175.307144, 14.624628
175.307250, 16.012941
175.308286, 23.886084
175.308456, 31.410198
175.309015, 21.762714
175.311321, 23.102713
175.314788, 27.437693
175.315265, 24.079666
175.317703, 16.569304
175.319023, 29.121859
175.321229, 22.899302
175.322074, 25.476547
175.322307, 29.101814
175.328098, 13.936665
175.331398, 20.552101
175.333940, 20.485790
175.335563, 21.076975
175.338693, 16.010686
175.339575, 12.576332
175.341017, 28.197696
175.341075, 27.353447
175.341650, 21.467110
175.343322, 20.153357
175.344258, 13.252846
175.344685, 13.541899
175.345411, 12.428217
175.348102, 13.722622
175.348442, 17.964375
175.349580, 23.442514
175.351608, 14.481893
175.352009, 11.696518
175.352080, 16.335554
175.352249, 17.771067
175.354981, 25.335272
175.355413, 32.768532
175.355848, 28.411003
175.358230, 24.234316
175.362732, 11.845316
175.362858, 13.816317
175.365439, 27.732426
175.365723, 22.894114
175.367354, 28.194542
175.369400, 23.203865
175.370714, 16.713423
175.371431, 22.120651
175.372196, 19.311588
175.382286, 19.579815
175.383705, 30.704897
175.384416, 13.131769
175.385637, 22.008925
175.386135, 24.941628
175.386796, 22.363562
175.388638, 21.628345
175.389567, 31.806953
175.390707, 14.180225
175.391557, 30.676989
175.392092, 22.325109
175.392423, 28.616753
175.392628, 32.707179
175.393118, 31.524946
175.393420, 22.104471
175.395517, 17.784117
175.398608, 22.057873
